time_offset_sec,cpu_percent,memory_rss_mb
0.0,77.7,40.86
0.1,88.6,46.41
0.2,102.4,50.35
0.3,73.8,53.96
0.4,59.2,58.48
0.5,101.1,62.85
0.6,102.2,63.37
0.7,14.5,63.38
0.8,14.2,63.39
0.9,14.0,63.39
1.0,13.6,63.39
1.1,71.0,66.82
1.2,86.5,71.86
1.3,73.9,78.06
1.4,44.3,83.26
1.5,43.3,83.37
1.6,14.0,84.29
1.7,13.8,84.29
1.8,14.4,84.3
1.9,13.8,84.3
2.0,13.6,84.3
2.1,13.7,84.3
2.2,13.7,84.3
2.3,0.0,84.3
2.4,13.6,84.3
2.5,13.4,84.3
2.6,27.5,84.35
2.7,13.6,84.35
2.8,13.6,84.35
2.9,13.1,84.35
3.0,0.0,84.35
3.1,13.4,84.35
3.2,13.6,84.35
3.3,0.0,84.35
3.4,0.0,84.35
3.5,13.6,84.35
3.6,13.5,84.35
3.7,13.6,84.35
3.8,13.9,84.35
3.9,13.7,84.35
4.0,13.6,84.35
4.1,13.5,84.35
4.2,13.6,84.35
4.3,13.6,84.35
4.4,13.3,84.35
4.5,13.8,84.35
4.6,13.0,84.35
4.7,38.6,84.56
4.8,13.6,84.58
4.9,0.0,84.58
5.0,13.6,84.58
5.1,25.5,84.67
5.2,99.3,84.93
5.3,112.8,85.02
5.4,116.6,85.14
5.5,109.2,85.46
5.6,25.2,85.47
5.7,0.0,85.47
5.8,13.3,85.47
5.9,13.7,85.47
6.0,83.5,86.03
6.1,40.6,86.31
6.2,13.9,86.32
6.3,26.0,86.32
6.4,13.7,86.32
6.5,24.7,86.32
6.6,13.1,86.32
6.7,13.7,86.32
6.8,14.3,86.32
6.9,26.4,86.32
7.0,12.8,86.32
7.1,13.5,86.32
7.2,13.5,86.35
7.3,14.1,86.42
7.4,13.6,86.42
7.5,13.7,86.42
7.6,26.0,86.43
7.7,13.6,86.48
7.8,13.6,86.48
7.9,13.6,86.5
8.0,13.7,86.5
8.1,0.0,86.5
8.2,13.9,86.51
8.3,14.1,86.51
8.4,13.6,86.51
8.5,13.7,86.51
8.6,0.0,86.52
8.7,13.4,86.52
8.8,13.6,86.52
8.9,13.6,86.52
9.0,13.3,86.52
9.1,0.0,86.52
9.2,14.2,86.52
9.3,13.7,86.52
9.4,13.6,86.52
9.5,0.0,86.52
9.6,12.9,86.52
9.7,13.3,86.52
9.8,14.1,86.52
9.9,14.3,86.52
10.0,14.0,86.52
10.1,14.1,86.52
10.2,0.0,86.52
10.3,13.5,86.52
10.4,13.3,86.52
10.5,13.9,86.52
10.6,14.0,86.52
10.7,13.6,86.52
10.8,0.0,86.52
10.9,12.8,86.52
11.0,13.8,86.52
11.1,13.5,86.52
11.2,13.9,86.52
11.3,13.3,86.52
11.4,13.4,86.52
11.5,13.0,86.52
11.6,25.7,86.52
11.7,13.2,86.52
11.8,0.0,86.52
11.9,0.0,86.52
12.0,0.0,86.52
12.1,0.0,86.52
12.2,13.6,86.52
12.3,13.6,86.52
12.4,12.7,86.52
12.5,13.0,86.52
12.6,13.4,86.52
12.7,13.3,86.52
12.8,25.7,86.52
12.9,14.6,86.52
13.0,0.0,86.52
13.1,13.3,86.52
13.2,13.0,86.52
13.3,13.3,86.52
13.4,13.4,86.52
13.5,27.1,86.6
13.6,13.6,86.6
13.7,13.6,86.6
13.8,13.4,86.6
13.9,13.0,86.6
14.0,0.0,86.6
14.1,0.0,86.6
14.2,13.9,86.71
14.3,13.8,86.72
14.4,13.9,86.73
14.5,13.3,86.73
14.6,26.0,86.69
14.7,25.6,86.69
14.8,25.4,86.69
14.9,14.0,86.69
15.0,14.4,86.69
15.1,14.0,86.69
15.2,14.3,86.69
15.3,13.3,86.69
15.4,12.7,86.7
15.5,0.0,86.7
15.6,25.8,86.7
15.7,13.2,86.7
15.8,14.3,86.7
15.9,14.4,86.7
16.0,14.3,86.7
16.1,14.3,86.7
16.2,13.4,86.7
16.3,13.5,86.7
16.4,13.3,86.7
16.5,25.9,86.7
16.6,13.5,86.7
16.7,0.0,86.7
16.8,13.3,86.7
16.9,26.0,86.7
17.0,0.0,86.7
17.1,0.0,86.7
17.2,0.0,86.7
17.3,13.7,86.7
17.4,14.2,86.7
17.5,13.0,86.7
17.6,13.4,86.7
17.7,14.4,86.7
17.8,14.1,86.7
17.9,14.1,86.7
18.0,14.4,86.7
18.1,13.5,86.7
18.2,13.6,86.7
18.3,13.5,86.7
18.4,0.0,86.7
18.5,13.7,86.7
18.6,13.7,86.7
18.7,13.4,86.7
18.8,13.7,86.7
18.9,14.2,86.7
19.0,14.0,86.7
19.1,13.7,86.7
19.2,13.1,86.7
19.3,14.4,86.7
19.4,0.0,86.7
19.5,0.0,86.7
19.6,13.4,86.7
19.7,12.9,86.7
19.8,13.6,86.7
19.9,13.2,86.7
20.0,0.0,86.7
20.1,26.0,86.7
20.2,28.1,86.63
20.3,13.7,86.63
20.4,13.0,86.63
20.5,25.6,86.63
20.6,14.0,86.63
20.7,14.1,86.63
20.8,13.0,86.63
20.9,14.1,86.63
21.0,0.0,86.63
21.1,13.1,86.63
21.2,13.3,86.63
21.3,25.2,86.63
21.4,0.0,86.63
21.5,13.3,86.63
21.6,13.7,86.63
21.7,13.2,86.63
21.8,0.0,86.63
21.9,0.0,86.63
22.0,0.0,86.63
22.1,13.8,86.63
22.2,13.2,86.63
22.3,0.0,86.63
22.4,13.7,86.63
22.5,13.6,86.63
22.6,13.3,86.63
22.7,14.2,86.63
22.8,13.6,86.63
22.9,27.2,86.55
23.0,13.6,86.55
23.1,13.4,86.55
23.2,13.6,86.55
23.3,12.0,86.57
23.4,105.1,86.71
23.5,114.3,86.79
23.6,70.8,86.82
23.7,13.1,86.83
23.8,13.7,86.83
23.9,14.2,86.83
24.0,14.1,86.83
24.1,42.7,156.51
24.2,259.5,124.59
24.3,361.3,88.91
24.4,341.7,89.56
24.5,335.9,90.44
24.6,169.9,91.12
24.7,27.9,91.31
24.8,14.3,91.32
24.9,13.6,91.32
25.0,13.8,91.32
25.1,13.9,91.32
25.2,14.1,91.32
25.3,14.0,91.32
25.4,0.0,91.32
25.5,13.1,91.32
25.6,0.0,91.36
25.7,13.6,91.38
25.8,25.4,91.38
25.9,13.3,91.41
26.0,25.4,91.41
26.1,26.0,91.41
26.2,14.2,91.41
26.3,13.9,91.41
26.4,13.5,91.41
26.5,0.0,91.41
26.6,13.5,91.41
26.7,13.3,91.41
26.8,13.6,91.41
26.9,13.7,91.41
27.0,13.6,91.41
27.1,14.1,91.41
27.2,14.0,91.41
27.3,0.0,91.41
27.4,12.8,91.41
27.5,13.7,91.41
27.6,13.5,91.41
27.7,13.6,91.41
27.8,13.7,91.41
27.9,0.0,91.41
28.0,13.4,91.42
28.1,13.6,91.42
28.2,14.0,91.42
28.3,14.2,91.42
28.4,13.6,91.42
28.5,13.8,91.42
28.6,13.3,91.42
28.7,13.0,91.42
28.8,13.8,91.42
28.9,0.0,91.42
29.0,13.9,91.42
29.1,14.4,91.42
29.2,13.5,91.42
29.3,26.6,91.42
29.4,13.6,91.42
29.5,13.6,91.42
29.6,13.7,91.42
29.7,0.0,91.42
29.8,0.0,91.42
29.9,13.1,91.42
30.0,13.3,91.42
30.1,13.3,91.42
30.2,13.2,91.42
30.3,13.6,91.42
30.4,0.0,91.42
30.5,13.6,91.42
30.6,13.1,91.42
30.7,13.5,91.42
30.8,25.4,91.42
30.9,25.5,91.42
31.0,13.1,91.42
31.1,13.4,91.42
31.2,13.4,91.42
31.3,13.3,91.42
31.4,12.8,91.42
31.5,0.0,91.42
31.6,0.0,91.42
31.7,14.0,91.42
31.8,13.5,91.42
31.9,13.4,91.42
32.0,13.6,91.42
32.1,13.6,91.42
32.2,13.1,91.42
32.3,13.6,91.42
32.4,26.8,91.42
32.5,13.2,91.42
32.6,13.3,91.42
32.7,13.9,91.42
32.8,13.6,91.42
32.9,0.0,91.42
33.0,13.6,91.42
33.1,13.6,91.42
33.2,13.5,91.42
33.3,14.2,91.42
33.4,13.6,91.42
