time_offset_sec,cpu_percent,memory_rss_mb
0.0,108.8,40.27
0.1,88.9,46.74
0.2,72.9,50.54
0.3,59.1,54.11
0.4,59.5,58.91
0.5,103.4,62.79
0.6,43.8,63.16
0.7,0.0,63.19
0.8,0.0,63.19
0.9,13.9,63.19
1.0,34.5,64.02
1.1,57.4,68.77
1.2,89.2,73.7
1.3,74.1,82.28
1.4,14.8,83.21
1.5,26.9,83.72
1.6,13.6,84.3
1.7,13.5,84.3
1.8,0.0,84.31
1.9,0.0,84.31
2.0,13.6,84.31
2.1,14.3,84.31
2.2,13.3,84.31
2.3,13.4,84.31
2.4,13.5,84.31
2.5,13.5,84.31
2.6,13.4,84.31
2.7,12.4,84.31
2.8,0.0,84.31
2.9,12.5,84.31
3.0,13.3,84.31
3.1,13.2,84.31
3.2,13.6,84.37
3.3,13.4,84.37
3.4,13.5,84.37
3.5,25.3,84.37
3.6,13.8,84.37
3.7,13.1,84.37
3.8,13.4,84.37
3.9,13.3,84.37
4.0,12.8,84.37
4.1,12.8,84.37
4.2,25.9,84.37
4.3,25.5,84.37
4.4,14.1,84.37
4.5,13.3,84.37
4.6,13.1,84.37
4.7,13.6,84.37
4.8,12.8,84.37
4.9,13.8,84.37
5.0,0.0,84.37
5.1,0.0,84.37
5.2,0.0,84.37
5.3,0.0,84.37
5.4,0.0,84.37
5.5,14.1,84.37
5.6,14.3,84.37
5.7,14.3,84.37
5.8,0.0,84.37
5.9,0.0,84.37
6.0,14.1,84.37
6.1,14.0,84.37
6.2,13.9,84.37
6.3,0.0,84.38
6.4,0.0,84.38
6.5,12.7,84.38
6.6,12.8,84.38
6.7,14.2,84.38
6.8,26.5,84.38
6.9,26.9,84.6
7.0,24.5,84.62
7.1,0.0,84.62
7.2,13.6,84.62
7.3,27.4,84.83
7.4,101.7,84.99
7.5,111.5,85.38
7.6,42.7,85.42
7.7,25.9,85.44
7.8,13.6,85.44
7.9,13.5,85.44
8.0,64.4,86.02
8.1,51.0,86.33
8.2,0.0,86.34
8.3,13.6,86.34
8.4,14.2,86.34
8.5,13.1,86.34
8.6,0.0,86.34
8.7,13.8,86.34
8.8,13.6,86.34
8.9,25.1,86.34
9.0,26.4,86.34
9.1,0.0,86.34
9.2,13.6,86.34
9.3,13.2,86.34
9.4,0.0,86.34
9.5,13.9,86.34
9.6,13.7,86.4
9.7,0.0,86.47
9.8,12.7,86.48
9.9,0.0,86.48
10.0,13.8,86.48
10.1,13.7,86.48
10.2,13.5,86.48
10.3,13.0,86.48
10.4,0.0,86.48
10.5,0.0,86.48
10.6,0.0,86.48
10.7,13.9,86.48
10.8,14.0,86.48
10.9,13.6,86.48
11.0,13.6,86.48
11.1,0.0,86.48
11.2,13.2,86.48
11.3,13.5,86.48
11.4,13.4,86.48
11.5,13.5,86.48
11.6,13.4,86.48
11.7,13.5,86.48
11.8,13.6,86.48
11.9,13.2,86.48
12.0,13.2,86.48
12.1,13.0,86.48
12.2,13.3,86.48
12.3,23.1,86.48
12.4,12.1,86.48
12.5,13.6,86.48
12.6,0.0,86.48
12.7,13.8,86.48
12.8,13.1,86.48
12.9,13.2,86.48
13.0,25.6,86.48
13.1,13.2,86.48
13.2,13.4,86.48
13.3,0.0,86.48
13.4,13.5,86.48
13.5,24.5,86.48
13.6,24.7,86.48
13.7,13.3,86.48
13.8,13.4,86.48
13.9,13.4,86.48
14.0,13.3,86.48
14.1,13.7,86.48
14.2,13.7,86.48
14.3,0.0,86.48
14.4,0.0,86.48
14.5,25.7,86.48
14.6,13.0,86.48
14.7,12.7,86.48
14.8,13.0,86.48
14.9,13.1,86.48
15.0,13.1,86.48
15.1,12.3,86.48
15.2,26.8,86.48
15.3,13.6,86.48
15.4,26.8,86.48
15.5,13.1,86.48
15.6,13.2,86.48
15.7,13.5,86.48
15.8,12.5,86.48
15.9,23.6,86.48
16.0,13.6,86.48
16.1,24.4,86.48
16.2,12.6,86.48
16.3,0.0,86.48
16.4,24.7,86.48
16.5,0.0,86.48
16.6,36.8,86.58
16.7,24.4,86.58
16.8,13.6,86.58
16.9,13.7,86.58
17.0,12.6,86.58
17.1,13.4,86.58
17.2,0.0,86.58
17.3,25.7,86.64
17.4,13.2,86.64
17.5,14.3,86.64
17.6,14.4,86.64
17.7,13.5,86.64
17.8,14.3,86.65
17.9,14.4,86.65
18.0,14.1,86.65
18.1,14.2,86.65
18.2,0.0,86.65
18.3,12.7,86.65
18.4,12.7,86.67
18.5,13.3,86.67
18.6,24.7,86.67
18.7,25.3,86.65
18.8,12.5,86.65
18.9,13.2,86.65
19.0,25.7,86.65
19.1,26.3,86.61
19.2,12.8,86.61
19.3,0.0,86.61
19.4,0.0,86.61
19.5,13.0,86.61
19.6,13.6,86.61
19.7,14.3,86.61
19.8,14.0,86.61
19.9,13.6,86.61
20.0,26.2,86.61
20.1,0.0,86.61
20.2,25.2,86.61
20.3,25.2,86.61
20.4,13.0,86.61
20.5,13.9,86.61
20.6,13.4,86.61
20.7,0.0,86.61
20.8,0.0,86.61
20.9,12.8,86.61
21.0,0.0,86.61
21.1,0.0,86.61
21.2,24.9,86.61
21.3,0.0,86.61
21.4,0.0,86.61
21.5,0.0,86.61
21.6,0.0,86.61
21.7,0.0,86.61
21.8,13.3,86.61
21.9,0.0,86.61
22.0,0.0,86.61
22.1,13.3,86.61
22.2,13.5,86.61
22.3,12.7,86.61
22.4,13.0,86.61
22.5,25.0,86.61
22.6,25.6,86.61
22.7,13.7,86.61
22.8,0.0,86.61
22.9,12.6,86.61
23.0,0.0,86.61
23.1,25.4,86.61
23.2,25.6,86.61
23.3,25.6,86.61
23.4,13.2,86.61
23.5,12.6,86.61
23.6,12.7,86.61
23.7,25.1,86.61
23.8,24.8,86.61
23.9,25.2,86.61
24.0,25.8,86.61
24.1,13.5,86.61
24.2,24.6,86.61
24.3,13.4,86.61
24.4,13.4,86.61
24.5,13.1,86.61
24.6,13.1,86.61
24.7,13.4,86.61
24.8,13.4,86.61
24.9,0.0,86.61
25.0,13.7,86.61
25.1,13.7,86.61
25.2,24.9,86.61
25.3,13.3,86.61
25.4,13.2,86.61
25.5,13.5,86.61
25.6,13.8,86.61
25.7,13.4,86.61
25.8,12.7,86.61
25.9,13.4,86.61
26.0,13.4,86.61
26.1,13.3,86.61
26.2,13.4,86.61
26.3,25.3,86.61
26.4,13.5,86.61
26.5,13.1,86.61
26.6,13.3,86.61
26.7,13.4,86.53
26.8,14.2,86.53
26.9,13.5,86.53
27.0,0.0,86.53
27.1,12.8,86.53
27.2,0.0,86.53
27.3,24.2,86.53
27.4,14.2,86.53
27.5,14.4,86.53
27.6,13.8,86.53
27.7,13.4,86.53
27.8,13.3,86.53
27.9,12.8,86.53
28.0,25.5,86.54
28.1,0.0,86.54
28.2,12.9,86.54
