time_offset_sec,cpu_percent,memory_rss_mb
0.0,93.3,40.13
0.1,102.4,45.86
0.2,73.8,49.63
0.3,103.5,52.75
0.4,58.3,57.68
0.5,88.8,62.2
0.6,86.7,62.82
0.7,0.0,62.84
0.8,14.7,62.85
0.9,14.6,62.85
1.0,0.0,62.85
1.1,42.9,65.88
1.2,103.8,70.16
1.3,73.6,74.77
1.4,87.7,83.27
1.5,29.6,83.4
1.6,0.0,84.3
1.7,0.0,84.3
1.8,14.7,84.3
1.9,13.7,84.3
2.0,0.0,84.3
2.1,14.1,84.3
2.2,14.0,84.3
2.3,13.7,84.3
2.4,14.2,84.3
2.5,14.3,84.3
2.6,13.8,84.3
2.7,13.5,84.3
2.8,13.8,84.3
2.9,13.9,84.35
3.0,13.4,84.35
3.1,13.9,84.35
3.2,13.8,84.35
3.3,26.5,84.35
3.4,13.5,84.35
3.5,14.3,84.35
3.6,25.6,84.35
3.7,14.1,84.35
3.8,14.2,84.35
3.9,13.2,84.35
4.0,13.4,84.35
4.1,26.1,84.35
4.2,13.3,84.35
4.3,13.6,84.35
4.4,13.9,84.35
4.5,14.2,84.35
4.6,13.7,84.35
4.7,0.0,84.35
4.8,0.0,84.35
4.9,0.0,84.35
5.0,13.8,84.35
5.1,13.3,84.35
5.2,0.0,84.35
5.3,0.0,84.35
5.4,13.7,84.35
5.5,26.6,84.52
5.6,14.1,84.53
5.7,13.6,84.53
5.8,13.2,84.53
5.9,38.2,84.54
6.0,106.4,84.63
6.1,107.4,84.75
6.2,114.1,84.84
6.3,108.0,85.1
6.4,39.5,85.11
6.5,14.2,85.12
6.6,13.1,85.12
6.7,13.6,85.12
6.8,38.7,85.7
6.9,13.5,86.12
7.0,13.4,86.13
7.1,0.0,86.13
7.2,13.2,86.13
7.3,14.0,86.13
7.4,0.0,86.13
7.5,0.0,86.13
7.6,14.5,86.13
7.7,14.3,86.13
7.8,13.9,86.13
7.9,14.0,86.14
8.0,0.0,86.16
8.1,0.0,86.17
8.2,14.0,86.17
8.3,0.0,86.17
8.4,0.0,86.18
8.5,13.5,86.18
8.6,14.0,86.18
8.7,14.1,86.18
8.8,0.0,86.18
8.9,14.3,86.18
9.0,28.1,86.18
9.1,0.0,86.18
9.2,0.0,86.18
9.3,13.7,86.18
9.4,14.2,86.18
9.5,14.3,86.18
9.6,14.1,86.18
9.7,14.2,86.19
9.8,13.9,86.19
9.9,0.0,86.19
10.0,0.0,86.19
10.1,13.8,86.19
10.2,13.9,86.19
10.3,14.0,86.19
10.4,14.0,86.19
10.5,0.0,86.19
10.6,13.9,86.19
10.7,0.0,86.19
10.8,13.5,86.19
10.9,0.0,86.19
11.0,0.0,86.19
11.1,0.0,86.19
11.2,13.6,86.19
11.3,14.0,86.19
11.4,0.0,86.19
11.5,0.0,86.19
11.6,14.2,86.22
11.7,14.2,86.23
11.8,13.9,86.23
11.9,14.8,86.23
12.0,0.0,86.23
12.1,0.0,86.23
12.2,13.9,86.23
12.3,0.0,86.23
12.4,14.1,86.23
12.5,13.9,86.23
12.6,0.0,86.23
12.7,14.6,86.23
12.8,0.0,86.23
12.9,0.0,86.23
13.0,14.3,86.23
13.1,14.2,86.23
13.2,0.0,86.23
13.3,13.6,86.23
13.4,13.9,86.23
13.5,13.8,86.23
13.6,13.7,86.23
13.7,13.6,86.23
13.8,13.8,86.23
13.9,13.8,86.23
14.0,13.5,86.23
14.1,13.6,86.23
14.2,14.5,86.23
14.3,13.8,86.23
14.4,13.6,86.23
14.5,0.0,86.23
14.6,14.1,86.23
14.7,13.7,86.23
14.8,13.7,86.23
14.9,0.0,86.23
15.0,13.8,86.23
15.1,13.8,86.23
15.2,13.8,86.23
15.3,13.7,86.23
15.4,13.8,86.23
15.5,27.6,86.34
15.6,14.2,86.34
15.7,13.9,86.34
15.8,13.7,86.34
15.9,13.8,86.34
16.0,27.5,86.41
16.1,27.7,86.38
16.2,0.0,86.38
16.3,13.8,86.38
16.4,14.0,86.38
16.5,14.4,86.38
16.6,0.0,86.38
16.7,0.0,86.38
16.8,14.0,86.39
16.9,14.3,86.4
17.0,13.9,86.4
17.1,14.8,86.4
17.2,13.8,86.4
17.3,13.8,86.4
17.4,13.9,86.4
17.5,0.0,86.4
17.6,0.0,86.4
17.7,13.9,86.4
17.8,14.0,86.4
17.9,13.8,86.4
18.0,13.9,86.4
