time_offset_sec,cpu_percent,memory_rss_mb
0.0,108.6,113.41
0.1,71.3,113.41
0.2,42.7,113.43
0.3,0.0,113.43
0.4,14.0,113.43
0.5,25.1,113.43
0.6,12.5,113.43
0.7,13.0,113.43
0.8,13.6,113.43
0.9,0.0,113.43
1.0,14.2,113.43
1.1,14.1,113.43
1.2,0.0,113.43
1.3,13.6,113.43
1.4,0.0,113.43
1.5,0.0,113.43
1.6,12.7,113.43
1.7,13.4,113.43
1.8,13.3,113.43
1.9,0.0,113.43
2.0,14.0,113.43
2.1,13.0,113.43
2.2,13.7,113.43
2.3,13.3,113.43
2.4,13.3,113.43
2.5,13.3,113.43
2.6,13.5,113.43
2.7,13.3,113.43
2.8,25.0,113.43
2.9,13.2,113.43
3.0,13.3,113.43
3.1,0.0,113.43
3.2,25.4,113.43
3.3,13.5,113.43
3.4,12.5,113.43
3.5,12.5,113.43
3.6,13.1,113.43
3.7,13.6,113.43
3.8,13.2,113.43
3.9,13.2,113.43
4.0,13.2,113.43
4.1,13.5,113.43
4.2,12.9,113.43
4.3,13.4,113.43
4.4,25.3,113.43
4.5,13.6,113.43
4.6,13.9,113.43
4.7,12.8,113.43
4.8,13.4,113.43
4.9,24.5,113.43
5.0,13.2,113.43
5.1,12.6,113.43
5.2,26.2,113.56
5.3,12.8,113.56
5.4,13.0,113.56
5.5,12.4,113.56
5.6,13.0,113.56
5.7,13.6,113.56
5.8,12.8,113.56
5.9,25.0,113.56
6.0,26.2,113.56
6.1,13.5,113.56
6.2,25.6,113.56
6.3,13.2,113.56
6.4,97.6,113.56
6.5,115.0,113.58
6.6,110.4,113.58
6.7,13.6,113.58
6.8,26.7,113.58
6.9,13.1,113.58
7.0,0.0,113.58
7.1,13.6,113.58
7.2,13.4,113.58
7.3,13.3,113.58
7.4,24.7,113.58
7.5,13.3,113.58
7.6,12.8,113.58
7.7,13.0,113.58
7.8,25.1,113.58
7.9,13.5,113.58
8.0,13.3,113.58
8.1,25.0,113.58
8.2,0.0,113.58
8.3,26.5,113.58
8.4,13.7,113.58
8.5,13.7,113.58
8.6,12.5,113.58
8.7,25.0,113.58
8.8,0.0,113.58
8.9,13.1,113.58
