time_offset_sec,cpu_percent,memory_rss_mb
0.0,108.8,113.93
0.1,29.4,113.93
0.2,0.0,113.93
0.3,13.9,113.93
0.4,0.0,113.93
0.5,0.0,113.93
0.6,0.0,113.93
0.7,13.8,113.93
0.8,13.6,113.93
0.9,13.8,113.93
1.0,0.0,113.93
1.1,0.0,113.93
1.2,13.8,113.93
1.3,13.9,113.93
1.4,13.8,113.93
1.5,0.0,113.93
1.6,0.0,113.93
1.7,13.6,113.93
1.8,13.6,113.93
1.9,0.0,113.93
2.0,13.8,113.93
2.1,13.7,113.93
2.2,13.7,113.93
2.3,0.0,113.93
2.4,0.0,113.93
2.5,0.0,113.93
2.6,13.7,113.93
2.7,13.7,113.93
2.8,13.7,113.93
2.9,13.7,113.93
3.0,13.7,113.93
3.1,13.6,113.93
3.2,13.6,113.93
3.3,13.8,113.93
3.4,13.5,113.93
3.5,13.7,113.93
3.6,13.7,113.93
3.7,13.8,113.93
3.8,0.0,113.93
3.9,0.0,113.93
4.0,13.6,113.93
4.1,13.6,113.93
4.2,13.8,113.93
4.3,0.0,113.93
4.4,13.9,113.93
4.5,13.6,113.93
4.6,44.1,113.93
4.7,117.2,113.93
4.8,0.0,113.93
4.9,0.0,113.93
5.0,0.0,113.93
5.1,13.9,113.93
5.2,0.0,113.93
5.3,13.6,113.93
5.4,14.5,113.93
5.5,13.5,113.93
5.6,0.0,113.93
5.7,0.0,113.93
5.8,0.0,113.93
5.9,0.0,113.93
6.0,13.7,113.93
6.1,13.8,113.93
6.2,14.4,113.93
6.3,14.4,113.93
6.4,14.6,113.93
6.5,13.9,113.93
6.6,14.3,113.93
6.7,14.7,113.93
6.8,14.1,113.93
6.9,13.6,113.93
7.0,14.7,113.93
7.1,13.7,113.93
7.2,13.7,113.93
7.3,13.6,113.93
7.4,13.5,113.93
7.5,0.0,113.93
7.6,13.8,113.93
7.7,0.0,113.93
7.8,13.7,113.93
7.9,13.7,113.93
8.0,13.6,113.93
